device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846667,77.672318,0,6/1/2016 1:28:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:28:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:28:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,3,6/1/2016 1:29:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,3,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,4,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:31:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:30:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,6,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:32:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:33:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:34:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:34:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:34:00
150218223,A,12.846667,77.672318,0,6/1/2016 1:34:00
150218223,A,12.846667,77.672318,5,6/1/2016 1:34:00
150218223,A,12.846695,77.671768,5,6/1/2016 1:34:00
150218223,A,12.846661,77.671753,5,6/1/2016 1:35:00
150218223,A,12.846587,77.671684,6,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,9,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,11,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,11,6/1/2016 1:35:00
150218223,A,12.846536,77.671623,7,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,9,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,9,6/1/2016 1:36:00
150218223,A,12.846536,77.671623,8,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:37:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,6,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:38:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:39:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:40:00
150218223,A,12.846536,77.671623,0,6/1/2016 1:41:00
150218223,A,12.846536,77.671623,5,6/1/2016 1:41:00
